Order_ID,Warehouse,Customer_Location,Delivery_Distance_km,Transportation_Mode,Package_Weight_kg,Delivery_Priority,Weather_Condition,Traffic_Level,Warehouse_Processing_Time_min,Planned_Delivery_Time_hr,Actual_Delivery_Time_hr,Delivery_Delay,Delay_Probability,Risk_Level,Recommended_Action
ORD10488,WH-West,East Zone,29.3,Bike,26.9,High,Clear,Low,17.5,1.7,1.75,0,0.18,Low Risk,Standard monitoring
ORD10929,WH-South,South Zone,21.0,Truck,19.6,High,Clear,Low,33.4,1.12,1.18,0,0.18,Low Risk,Standard monitoring
ORD10200,WH-East,South Zone,33.6,Express,29.1,Standard,Clear,Medium,20.6,1.63,1.62,0,0.18,Low Risk,Standard monitoring
ORD10738,WH-North,City Center,17.0,Van,11.8,High,Clear,Low,35.9,1.15,1.22,0,0.18,Low Risk,Standard monitoring
ORD10491,WH-West,North Zone,4.1,Van,27.0,Urgent,Clear,Medium,60.4,0.72,0.73,0,0.18,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10070,WH-South,Suburban,6.5,Bike,19.0,Standard,Rain,Medium,22.6,0.9,0.86,0,0.18,Low Risk,Standard monitoring | Add weather-related time buffer
ORD10518,WH-South,South Zone,26.5,Bike,2.4,Standard,Clear,Low,16.2,1.4,1.44,0,0.18,Low Risk,Standard monitoring
ORD10173,WH-East,West Zone,36.3,Bike,14.3,High,Clear,Low,8.0,1.63,1.63,0,0.18,Low Risk,Standard monitoring
ORD10920,WH-West,City Center,4.7,Express,5.9,High,Cloudy,Medium,51.2,0.53,0.5,0,0.175,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10063,WH-North,City Center,19.8,Bike,11.5,High,Cloudy,Medium,30.9,1.18,1.2,0,0.175,Low Risk,Standard monitoring
ORD10629,WH-East,East Zone,3.3,Bike,22.0,High,Rain,Medium,30.7,0.5,0.52,0,0.175,Low Risk,Standard monitoring | Add weather-related time buffer
ORD10212,WH-East,City Center,30.9,Express,5.3,Standard,Clear,Medium,23.3,1.4,1.45,0,0.175,Low Risk,Standard monitoring
ORD10061,WH-East,West Zone,36.7,Van,5.0,High,Clear,Low,35.7,1.54,1.56,0,0.175,Low Risk,Standard monitoring
ORD10302,WH-North,Suburban,32.5,Bike,12.5,High,Cloudy,Low,16.5,1.78,1.78,0,0.17,Low Risk,Standard monitoring
ORD10260,WH-East,South Zone,32.1,Express,13.0,Urgent,Cloudy,Medium,8.0,1.65,1.66,0,0.17,Low Risk,Standard monitoring
ORD10155,WH-North,West Zone,28.2,Van,11.2,Standard,Cloudy,Low,72.2,1.69,1.7,0,0.17,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10381,WH-West,West Zone,13.4,Van,20.2,High,Clear,Medium,64.9,0.91,0.93,0,0.165,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10612,WH-South,West Zone,7.2,Truck,7.4,Standard,Clear,Low,38.6,0.87,0.88,0,0.165,Low Risk,Standard monitoring
ORD10350,WH-East,City Center,16.2,Truck,24.3,Standard,Cloudy,Low,38.7,1.19,1.23,0,0.16,Low Risk,Standard monitoring
ORD10528,WH-South,City Center,18.5,Bike,9.6,Standard,Clear,Low,40.3,1.17,1.23,0,0.16,Low Risk,Standard monitoring
ORD10934,WH-North,City Center,3.6,Truck,3.0,Standard,Clear,Low,48.9,0.5,0.46,0,0.16,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10819,WH-West,West Zone,24.6,Van,16.6,Standard,Clear,Low,30.4,1.31,1.38,0,0.16,Low Risk,Standard monitoring
ORD10319,WH-East,West Zone,2.8,Van,21.6,Standard,Rain,Medium,25.2,0.73,0.79,0,0.16,Low Risk,Standard monitoring | Add weather-related time buffer
ORD10641,WH-South,City Center,12.6,Bike,28.9,Standard,Cloudy,Low,46.0,1.19,1.24,0,0.16,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10027,WH-South,Suburban,12.4,Bike,3.9,Standard,Clear,Medium,14.2,0.99,0.95,0,0.155,Low Risk,Standard monitoring
ORD10165,WH-South,City Center,24.0,Van,18.7,Urgent,Cloudy,Medium,10.3,1.25,1.21,0,0.155,Low Risk,Standard monitoring
ORD10891,WH-East,City Center,10.3,Van,22.0,Standard,Clear,Medium,53.5,0.88,0.92,0,0.155,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10214,WH-East,East Zone,15.3,Van,25.0,High,Cloudy,Low,13.4,1.25,1.18,0,0.15,Low Risk,Standard monitoring
ORD10380,WH-North,Suburban,10.1,Van,7.9,High,Clear,Medium,39.8,0.67,0.67,0,0.15,Low Risk,Standard monitoring
ORD10272,WH-West,East Zone,20.8,Express,23.1,Urgent,Cloudy,Low,42.9,1.38,1.42,0,0.145,Low Risk,Standard monitoring
ORD10175,WH-West,City Center,22.2,Truck,1.6,Standard,Cloudy,Low,25.2,1.06,1.04,0,0.145,Low Risk,Standard monitoring
ORD10573,WH-North,East Zone,15.0,Bike,28.9,Standard,Clear,Medium,24.3,1.04,1.12,0,0.145,Low Risk,Standard monitoring
ORD10822,WH-West,West Zone,13.7,Truck,24.9,Standard,Cloudy,Low,42.2,0.85,0.85,0,0.145,Low Risk,Standard monitoring
ORD10012,WH-East,South Zone,12.2,Truck,29.6,Standard,Clear,Low,48.5,0.98,0.94,0,0.14,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10309,WH-West,South Zone,22.8,Express,24.4,High,Clear,Medium,36.6,1.15,1.21,0,0.14,Low Risk,Standard monitoring
ORD10184,WH-East,North Zone,2.5,Van,8.9,Standard,Cloudy,Low,14.9,0.52,0.49,0,0.14,Low Risk,Standard monitoring
ORD10256,WH-East,Suburban,23.3,Van,10.9,Standard,Clear,Low,48.0,1.2,1.28,0,0.14,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10782,WH-East,City Center,18.5,Bike,23.1,Standard,Clear,Medium,36.7,1.28,1.35,0,0.14,Low Risk,Standard monitoring
ORD10001,WH-East,Suburban,16.4,Van,22.4,Standard,Rain,Medium,8.0,0.98,0.94,0,0.14,Low Risk,Standard monitoring | Add weather-related time buffer
ORD10812,WH-East,South Zone,8.8,Truck,11.2,Standard,Clear,Medium,27.6,0.94,0.91,0,0.14,Low Risk,Standard monitoring
ORD10264,WH-North,City Center,27.0,Express,15.4,Standard,Clear,Low,30.3,1.5,1.51,0,0.135,Low Risk,Standard monitoring
ORD10017,WH-West,West Zone,3.6,Bike,2.1,Standard,Clear,Medium,51.5,0.62,0.61,0,0.135,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10459,WH-East,North Zone,34.9,Van,3.5,Standard,Clear,Low,27.9,1.72,1.69,0,0.135,Low Risk,Standard monitoring
ORD10056,WH-West,West Zone,19.1,Truck,4.1,High,Cloudy,Medium,26.1,1.32,1.39,0,0.135,Low Risk,Standard monitoring
ORD10533,WH-North,West Zone,13.4,Bike,16.5,Standard,Clear,Medium,39.0,1.14,1.1,0,0.135,Low Risk,Standard monitoring
ORD10474,WH-West,West Zone,9.1,Truck,21.1,Standard,Cloudy,Medium,22.6,0.77,0.78,0,0.135,Low Risk,Standard monitoring
ORD10821,WH-East,City Center,5.9,Van,22.6,High,Clear,Low,33.0,0.57,0.6,0,0.135,Low Risk,Standard monitoring
ORD10083,WH-North,East Zone,5.0,Express,26.1,Standard,Cloudy,Medium,29.6,0.62,0.59,0,0.13,Low Risk,Standard monitoring
ORD10846,WH-North,Suburban,15.4,Van,6.0,High,Rain,Medium,18.1,1.11,1.14,0,0.13,Low Risk,Standard monitoring | Add weather-related time buffer
ORD10973,WH-North,West Zone,13.8,Express,10.1,Urgent,Clear,Medium,47.2,1.17,1.22,0,0.13,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10235,WH-West,North Zone,12.9,Van,3.1,Standard,Clear,Low,15.6,1.03,1.0,0,0.13,Low Risk,Standard monitoring
ORD10401,WH-West,West Zone,10.8,Bike,11.3,Standard,Clear,Medium,61.4,0.94,0.91,0,0.13,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10669,WH-North,West Zone,15.6,Bike,6.9,Standard,Clear,Medium,32.8,1.0,1.08,0,0.13,Low Risk,Standard monitoring
ORD10396,WH-West,West Zone,32.0,Bike,15.9,Standard,Clear,Low,14.7,1.53,1.53,0,0.13,Low Risk,Standard monitoring
ORD10115,WH-East,Suburban,17.0,Bike,10.8,Standard,Clear,Medium,41.8,1.15,1.17,0,0.125,Low Risk,Standard monitoring
ORD10317,WH-East,East Zone,6.8,Express,19.6,Urgent,Cloudy,Low,32.7,1.06,1.09,0,0.125,Low Risk,Standard monitoring
ORD10725,WH-North,East Zone,17.9,Bike,23.1,Standard,Cloudy,Low,32.0,1.35,1.43,0,0.125,Low Risk,Standard monitoring
ORD10707,WH-West,West Zone,2.6,Van,28.8,Urgent,Clear,Low,24.0,0.5,0.54,0,0.125,Low Risk,Standard monitoring
ORD10987,WH-West,City Center,10.5,Bike,23.4,Standard,Clear,Medium,27.9,0.68,0.64,0,0.125,Low Risk,Standard monitoring
ORD10355,WH-West,South Zone,12.4,Bike,2.0,Standard,Clear,Low,48.8,1.04,1.03,0,0.12,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10073,WH-North,North Zone,13.8,Express,23.5,Standard,Clear,Medium,39.7,0.76,0.78,0,0.12,Low Risk,Standard monitoring
ORD10645,WH-West,West Zone,25.4,Express,2.2,High,Clear,Low,22.5,1.54,1.54,0,0.12,Low Risk,Standard monitoring
ORD10753,WH-South,Suburban,19.2,Van,25.6,Standard,Cloudy,Medium,24.2,1.19,1.17,0,0.12,Low Risk,Standard monitoring
ORD10248,WH-North,West Zone,21.3,Bike,26.3,Standard,Clear,Medium,30.8,1.25,1.29,0,0.12,Low Risk,Standard monitoring
ORD10565,WH-West,South Zone,10.2,Van,23.3,Urgent,Clear,Medium,33.2,0.9,0.96,0,0.115,Low Risk,Standard monitoring
ORD10054,WH-West,West Zone,16.1,Express,2.0,Urgent,Cloudy,Low,44.3,0.95,0.93,0,0.115,Low Risk,Standard monitoring
ORD10888,WH-South,Suburban,14.5,Van,4.9,Standard,Cloudy,Medium,25.4,0.77,0.73,0,0.115,Low Risk,Standard monitoring
ORD10117,WH-North,South Zone,25.2,Bike,2.4,Standard,Cloudy,Low,28.8,1.65,1.67,0,0.115,Low Risk,Standard monitoring
ORD10672,WH-South,North Zone,7.5,Express,6.8,Standard,Clear,Low,42.3,0.53,0.52,0,0.11,Low Risk,Standard monitoring
ORD10308,WH-South,West Zone,26.7,Bike,8.4,Standard,Cloudy,Low,17.1,1.54,1.59,0,0.11,Low Risk,Standard monitoring
ORD10370,WH-East,Suburban,4.7,Van,30.0,Standard,Clear,Medium,40.4,0.67,0.74,0,0.105,Low Risk,Standard monitoring
ORD10932,WH-West,West Zone,18.1,Bike,18.7,Standard,Cloudy,Low,29.4,1.32,1.28,0,0.105,Low Risk,Standard monitoring
ORD10206,WH-North,West Zone,19.7,Van,14.2,Standard,Clear,Medium,23.1,1.26,1.33,0,0.1,Low Risk,Standard monitoring
ORD10965,WH-East,West Zone,6.1,Bike,27.3,Standard,Clear,Medium,25.3,0.61,0.35,0,0.095,Low Risk,Standard monitoring
ORD10928,WH-West,City Center,22.1,Express,14.8,Standard,Cloudy,Low,50.5,1.22,1.24,0,0.095,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10568,WH-West,South Zone,13.0,Van,13.1,Standard,Clear,Medium,27.1,1.1,1.13,0,0.095,Low Risk,Standard monitoring
ORD10499,WH-North,North Zone,11.8,Van,7.6,High,Clear,Medium,29.2,0.53,0.5,0,0.095,Low Risk,Standard monitoring
ORD10716,WH-West,Suburban,20.5,Van,2.9,Urgent,Clear,Low,19.5,1.2,1.27,0,0.095,Low Risk,Standard monitoring
ORD10363,WH-North,Suburban,10.9,Van,29.4,High,Clear,Low,32.4,0.97,1.04,0,0.09,Low Risk,Standard monitoring
ORD10281,WH-West,Suburban,18.5,Van,16.8,Standard,Clear,Medium,42.7,1.21,1.22,0,0.09,Low Risk,Standard monitoring
ORD10792,WH-West,West Zone,2.6,Van,7.2,Standard,Cloudy,Medium,18.9,0.5,0.49,0,0.09,Low Risk,Standard monitoring
ORD10177,WH-East,City Center,8.8,Van,16.4,High,Clear,Medium,20.0,0.81,0.84,0,0.09,Low Risk,Standard monitoring
ORD10959,WH-South,Suburban,23.0,Bike,15.8,Standard,Cloudy,Low,19.5,1.31,1.3,0,0.085,Low Risk,Standard monitoring
ORD10552,WH-West,South Zone,10.1,Van,16.6,Standard,Clear,Low,46.5,0.98,0.93,0,0.08,Low Risk,Standard monitoring | Review warehouse processing bottleneck
ORD10874,WH-North,City Center,9.9,Bike,5.0,High,Clear,Low,26.6,0.91,0.9,0,0.075,Low Risk,Standard monitoring
ORD10799,WH-North,Suburban,5.5,Express,24.7,Urgent,Clear,Medium,15.2,0.91,0.73,0,0.075,Low Risk,Standard monitoring
ORD10939,WH-South,North Zone,18.0,Van,11.0,Standard,Clear,Low,31.5,1.29,1.26,0,0.075,Low Risk,Standard monitoring
ORD10500,WH-West,North Zone,12.1,Express,12.8,Standard,Clear,Low,34.4,0.98,0.96,0,0.075,Low Risk,Standard monitoring
ORD10563,WH-East,City Center,9.3,Express,7.3,High,Clear,Medium,21.1,0.62,0.6,0,0.075,Low Risk,Standard monitoring
ORD10455,WH-North,East Zone,8.0,Express,26.2,High,Cloudy,Medium,21.3,1.11,1.16,0,0.07,Low Risk,Standard monitoring
ORD10140,WH-North,South Zone,12.5,Van,26.5,Standard,Clear,Low,26.8,0.95,0.96,0,0.07,Low Risk,Standard monitoring
ORD10795,WH-North,North Zone,13.4,Van,22.7,High,Clear,Medium,18.9,0.89,0.92,0,0.065,Low Risk,Standard monitoring
ORD10018,WH-West,City Center,4.7,Van,25.2,High,Clear,Medium,26.9,0.7,0.67,0,0.065,Low Risk,Standard monitoring
ORD10039,WH-North,West Zone,18.0,Van,20.9,Standard,Clear,Medium,23.6,1.11,1.18,0,0.065,Low Risk,Standard monitoring
ORD10872,WH-West,Suburban,12.1,Express,29.5,High,Clear,Low,31.3,0.88,0.93,0,0.065,Low Risk,Standard monitoring
ORD10479,WH-North,City Center,16.4,Express,19.4,High,Clear,Low,33.6,1.03,1.11,0,0.06,Low Risk,Standard monitoring
ORD10391,WH-East,City Center,10.8,Bike,17.0,Standard,Clear,Low,41.0,0.95,0.96,0,0.06,Low Risk,Standard monitoring
ORD10437,WH-West,Suburban,7.2,Van,11.8,Standard,Cloudy,Medium,19.0,0.82,0.83,0,0.06,Low Risk,Standard monitoring
ORD10300,WH-West,City Center,19.0,Express,6.1,Standard,Clear,Low,44.3,1.29,1.25,0,0.055,Low Risk,Standard monitoring
ORD10952,WH-West,City Center,8.4,Express,7.7,Standard,Clear,Low,27.5,0.79,0.78,0,0.055,Low Risk,Standard monitoring
ORD10105,WH-South,North Zone,17.9,Van,4.1,High,Clear,Low,30.4,1.02,1.02,0,0.055,Low Risk,Standard monitoring
ORD10201,WH-East,South Zone,15.2,Express,16.4,Urgent,Cloudy,Low,20.1,1.27,1.23,0,0.055,Low Risk,Standard monitoring
ORD10408,WH-West,North Zone,23.8,Van,17.5,Standard,Clear,Low,24.7,1.21,1.22,0,0.045,Low Risk,Standard monitoring
ORD10555,WH-North,Suburban,15.2,Van,3.4,High,Clear,Medium,17.8,1.1,1.08,0,0.045,Low Risk,Standard monitoring
ORD10245,WH-East,North Zone,21.0,Van,20.7,Standard,Clear,Low,26.2,1.07,1.08,0,0.035,Low Risk,Standard monitoring
ORD10617,WH-North,South Zone,22.1,Express,19.3,High,Clear,Low,23.0,1.22,1.26,0,0.03,Low Risk,Standard monitoring
